b'id',b'created_at',b'retweet_count',b'text'
721444330397835264,2016-04-16 21:05:06,1,b'RT @JasonDBay: Want to know why @sophiabera took the leap into entrepreneurship? See what she has to say here: https://t.co/H4wcx5V5Fj #gen\xe2\x80\xa6'
721397857308250113,2016-04-16 18:00:26,0,b'50 ways to live large on a small budget: https://t.co/yF6NGzxZN0 via @MONEY'
721397693960966144,2016-04-16 17:59:47,4,"b""RT @MelissaOnline: DREAMING about it is a great start BUT don't forget to WORK for it."""
721396883801780227,2016-04-16 17:56:34,2,"b""RT @FARNOOSH: All your last minute #tax questions answered with special guest @SophiaBera on today's #AskFarnoosh https://t.co/ytXzVYefX5"""
721396355663396864,2016-04-16 17:54:28,0,"b""@santiago_tweets you're the best! Thanks for being there!"""
721396232602517504,2016-04-16 17:53:59,1,b'RT @santiago_tweets: Celebrating .@sophiabera \xe2\x80\x98s fantastic achievement #baller #rockstar https://t.co/0ssW9LfrgF'
721396189090811904,2016-04-16 17:53:49,1,"b""RT @itratedeg: All your last minute tax info answered on today's #AskFarnoosh with @SophiaBera #SoMoney https://t.co/Aco0ERjPjQ\xc2\xa0 https://t.\xe2\x80\xa6"""
721370330334257152,2016-04-16 16:11:03,0,b'Had an amazing night at MSU Mankato last night! Received the Distinguished Young Alumni Award.\xe2\x80\xa6 https://t.co/Tyj3a6UfXE'
721330059253006340,2016-04-16 13:31:02,1,"b'""If you judge people, you have no time to love them."" - Mother Theresa https://t.co/KpVdxeZPx4'"
721126039938850816,2016-04-16 00:00:20,0,b'Top 6 Skills Worth Investing In Your Life &amp; Career: https://t.co/ZBQKQHweL1 via @lifehackorg'
721081109329522688,2016-04-15 21:01:48,13,"b""RT @alanhenryTO: .@Mirvish @IfThenMusical is one of the most exhilarating new musicals I've seen. My review: https://t.co/GYtOCRuNjZ\nhttps:\xe2\x80\xa6"""
721065933855268865,2016-04-15 20:01:30,1,"b'RT @FARNOOSH: ""Can I lower my income by putting money in my 401k or HSA?"" #AskFarnoosh on #SoMoney w/ special guest @SophiaBera https://t.c\xe2\x80\xa6'"
721057899313639424,2016-04-15 19:29:34,1,"b""RT @JonLuskin: @sophiabera didn't know you're in Austin. Was just there. Went to @FranklinBbq. Was amazing! #BBQ"""
721057798155476992,2016-04-15 19:29:10,0,"b""@JonLuskin @FranklinBbq my apartment is across the street from Franklin's!"""
721035696199331840,2016-04-15 18:01:20,0,"b'#Millennials Fear Tax Season, But Breaks And Youth-Friendly Policies Mean They Don\xe2\x80\x99t Need To: https://t.co/tETQaNPKMl via @IBTimes'"
721014115704000513,2016-04-15 16:35:35,1,"b""RT @itratedeg: All your last minute #tax questions answered with special guest @SophiaBera on today's #AskFarnoosh http://buf... https://t.\xe2\x80\xa6"""
721014035693461504,2016-04-15 16:35:16,1,b'RT @APLBizLibrarian: RT @FARNOOSH: What do you do if you misplaced your W2 form &amp; think someone else found it @SophiaBera &amp; I answer on htt\xe2\x80\xa6'
720967486183706625,2016-04-15 13:30:18,0,b'The Increasing Importance of Financial Literacy: https://t.co/H1qRWR7OdA via @royaloakpatch'
720763608267927552,2016-04-15 00:00:10,2,b'Quick #money tip: Buying a house? Set cash aside for home repairs. Something expensive always pops up when you move in!'
720673158299324417,2016-04-14 18:00:45,2,b'Feeling like an impostor isn\xe2\x80\x99t a syndrome \xe2\x80\x94 it\xe2\x80\x99s a totally normal part of success: https://t.co/lv8FQh2rPM via @slate'
720605051488702464,2016-04-14 13:30:07,0,b'The 23 states where preschool costs more than college: https://t.co/VM7ulzQEes via @WSJ'
720436836280078336,2016-04-14 02:21:41,0,"b""@MelissaOnline that's my kind of #ladyboss!"""
720436744286392320,2016-04-14 02:21:19,5,"b'RT @MelissaOnline: How a 25-Year-Old Quit Her Corporate Job and Now Makes Over $100,000 Traveling the World https://t.co/YUrjvwOGu3 https:/\xe2\x80\xa6'"
720422658530107394,2016-04-14 01:25:21,1,b'RT @jimpavia: Freelance? How to stash $50K for retirement https://t.co/SFr9WFyFvW'
720422250197848064,2016-04-14 01:23:43,0,b'@DaniAdelman going to Wok in the Park with the parents first! #nomnomnom'
720415901783183360,2016-04-14 00:58:30,0,b'@Derek_Nutter yay! Just landed!'
720415848150663169,2016-04-14 00:58:17,0,b'@taouskhazem yay! I brought the sunshine for the weekend! \xf0\x9f\x98\x89'
720401373465034752,2016-04-14 00:00:46,0,"b""Adulting tip: How to Hang Your Dress Pants So They Don't Fall Off the Hanger: https://t.co/TFeYBpH86I via @artofmanliness"""
720382047164850176,2016-04-13 22:43:58,1,"b""If this \xf0\x9f\x98\x82 isn't in your top 3 most used emojis then you're doing life wrong! (From convo with @freehighfives yesterday!)"""
720379229913743360,2016-04-13 22:32:47,0,b'Going back to MN for the first time since I moved to Austin in December! Layover in Denver now.'
720378229031239680,2016-04-13 22:28:48,0,"b""@CreateMeetBiz @Art_Of_Finance @BillSimonet @PalermoWealth now that's a much better representation of the CFPs I hang around!"""
720377806467653632,2016-04-13 22:27:07,2,"b'RT @CreateMeetBiz: What a night, thank you to all our wonderful planners! Thx - @sophiabera @Art_Of_Finance @BillSimonet @PalermoWealth htt\xe2\x80\xa6'"
720377747973931010,2016-04-13 22:26:53,0,b'I hit the trashy magazine jackpot on the plane! The seat I chose had 3 People magazines and a Cosmo! Thank you magazine fairy!'
720336535908782080,2016-04-13 19:43:08,3,"b""RT @MomAndDadMoney: If you're curious about how to save for college, this article has just about everything you need to know: https://t.co/\xe2\x80\xa6"""
720336490333474816,2016-04-13 19:42:57,0,b'@stefanieoconnel @TheLegacyOfYou @lprnyc @FARNOOSH @CNBC yes! Agreed!'
720334265112616961,2016-04-13 19:34:06,0,"b""@stefanieoconnel @TheLegacyOfYou @lprnyc @FARNOOSH @CNBC I just watched #followtheleader and it's so good!!!"""
720334149488218112,2016-04-13 19:33:39,0,b'@stefanieoconnel @TheLegacyOfYou @lprnyc @FARNOOSH @CNBC I wish I could be there ladies! Have so much fun!'
720326595924197381,2016-04-13 19:03:38,1,b'RT @PlutusAwards: What To Do with an Inheritance or Settlement https://t.co/7GBrdar23D via @sophiabera https://t.co/4wgfRJeryj'
720326578048139265,2016-04-13 19:03:33,0,"b""@oscarmayer I didn't know that the wiener-mobile tweets but I'm so glad I know that now! \xf0\x9f\x98\x82"""
720326424771432450,2016-04-13 19:02:57,1,b'RT @oscarmayer: Glad you could catch us @sophiabera! \xf0\x9f\x8e\x89'
720326355045363714,2016-04-13 19:02:40,0,b'@CreateMeetBiz @Art_Of_Finance @BillSimonet this was such a fun event! Thanks!'
720326305284116481,2016-04-13 19:02:28,1,"b""RT @CreateMeetBiz: And we're off! The Financial Planning edition just began. Thx @sophiabera @Art_Of_Finance @BillSimonet &amp; all our FPs htt\xe2\x80\xa6"""
720326282559430657,2016-04-13 19:02:23,0,b'@moneypositive @PalermoWealth @CreateMeetBiz no idea what financial topic I was explaining but it needed the arm!'
720310705367461888,2016-04-13 18:00:29,0,"b'17 tips to save money, from a woman who lived on $14,000 a year: https://t.co/Bu8ZfNSn1Q via @BIYourMoney'"
720295462406905856,2016-04-13 16:59:55,0,b'{GYP} Newsletter: How Much Is Your Time Worth? - https://t.co/VVPbK77gwg'
720242668777943041,2016-04-13 13:30:08,0,b'To Buy or Rent a Home? Weighing Which Is Better: https://t.co/ItU1oY5YY2 via @nytimes'
720038919983796225,2016-04-13 00:00:30,2,b'How to make people think you have your sh*t together: https://t.co/GbcNzZhXjY via @imgur'
719949532650299392,2016-04-12 18:05:19,0,b'@jdishonfin @JosephOnions very good point. Should of mentioned non-deductible IRA! Thanks!'
719949243708932098,2016-04-12 18:04:10,0,b'@LewisWeil @CreateMeetBiz @BillSimonet @theartoffinance will there be food at the event? I just need to know if I should eat before.'
719948377568452608,2016-04-12 18:00:43,0,b'What do you do with A LOT of extra cash? I create a plan in my Ask A Financial Planner column for @businessinsider: https://t.co/uwVjC2PXww'
719947934830174208,2016-04-12 17:58:58,0,"b""@LewisWeil @CreateMeetBiz @BillSimonet @theartoffinance do it! You'll get to meet the cool kids and keep us on our toes!"""
719880445870088192,2016-04-12 13:30:47,0,b'#Millennials Don\xe2\x80\x99t Really Understand Their Student Loans https://t.co/9wzVo2MSeY via @TheCut'
719713911067414530,2016-04-12 02:29:02,1,b'RT @scottalanturner: \xe2\x80\x98046: Financial Planning for Generation Y with Sophia Bera\xe2\x80\x99 @sophiabera on #SoundCloud #np #personalfinance https://t.\xe2\x80\xa6'
719713233523740672,2016-04-12 02:26:21,0,b'Thanks so much for the shout out! https://t.co/iw1nePSHJz'
719690576417849344,2016-04-12 00:56:19,1,b'OMG! This is amazing! I love it when @KateHealy_TDA is in charge of money! It goes to the coolest programs.  https://t.co/tfcVSMocVL'
719690197089189888,2016-04-12 00:54:48,2,"b""RT @KatieYRL: Another article I was quoted in! This time in @CNBC! 5 things you don't know about your 401(k) plan https://t.co/BbkAvn7WEB"""
719690145834803200,2016-04-12 00:54:36,5,"b'RT @PeteSeat: First 5 eps of Front Row Seat podcast done! Insights &amp; hilarity from @OKnox, @HotlineJosh, @pwgavin, @sophiabera &amp; @adamwren\xe2\x80\xa6'"
719690118664036353,2016-04-12 00:54:30,1,b'RT @RDEliason: CFP @SophiaBera explains what to do with a LOT of extra cash https://t.co/l7t8XqjDTa via @bi_contributors'
719690092810375168,2016-04-12 00:54:23,0,"b""@MillennialTales thanks! I'm pro trusts if you need a trust. Ask a lawyer."""
