date,sentiment,pos,neg
2015-04-01,0.4166666666666667,0.4596083333333334,0.5403916666666667
2015-11-27,0.5384615384615384,0.5582153846153847,0.44178461538461533
2015-04-09,0.5,0.41133333333333333,0.5886666666666667
2015-05-02,0.25,0.32667500000000005,0.673325
2015-09-22,0.42857142857142855,0.46750714285714284,0.532492857142857
2016-01-18,0.9090909090909091,0.731109090909091,0.26889090909090907
2015-12-15,0.4,0.51288,0.48712
2016-01-16,0.4,0.48036,0.5196400000000001
2016-02-02,0.4444444444444444,0.47058888888888895,0.5294111111111112
2014-09-26,0.7333333333333333,0.6742466666666667,0.32575333333333334
2016-04-08,0.2962962962962963,0.40673703703703695,0.5932629629629629
2014-08-30,0.75,0.640725,0.359275
2014-12-22,0.25,0.41057499999999997,0.5894250000000001
2014-10-04,0.4,0.41834,0.5816600000000001
2014-10-26,0.0,0.0018,0.9982
2015-04-27,0.0,0.0357,0.9643
2015-08-20,0.3333333333333333,0.3366444444444444,0.6633555555555555
2015-12-29,0.3333333333333333,0.4392333333333333,0.5607666666666667
2014-12-20,0.2857142857142857,0.34295714285714285,0.6570428571428572
2015-11-22,0.5,0.6729,0.3271
2015-07-27,1.0,0.771,0.229
2015-12-21,0.0,0.2512,0.7488
2015-06-18,1.0,0.6397499999999999,0.36024999999999996
2015-07-07,0.2,0.28739000000000003,0.7126100000000001
2016-01-08,1.0,0.5929249999999999,0.407075
2014-12-12,0.5,0.5194,0.4806
2015-01-08,0.5,0.6198333333333333,0.3801666666666667
2015-10-06,0.3333333333333333,0.4544333333333333,0.5455666666666666
2015-07-17,0.5,0.4279,0.5721
2016-03-11,0.6666666666666666,0.6480333333333334,0.3519666666666667
2014-10-27,0.75,0.6577999999999999,0.3422
2015-12-19,0.0,0.0854,0.9146
2015-11-28,0.5,0.455625,0.544375
2016-02-19,0.7142857142857143,0.5078571428571428,0.49214285714285716
2015-07-21,0.25,0.36645,0.63355
2014-09-12,0.45454545454545453,0.5501727272727271,0.4498272727272728
2016-02-01,1.0,0.6867,0.3133
2015-09-16,0.16666666666666666,0.1917333333333333,0.8082666666666668
2016-01-21,0.8,0.7234999999999999,0.2765
2014-11-18,0.21428571428571427,0.33453571428571427,0.6654642857142857
2014-12-29,1.0,0.9202,0.0798
2016-02-27,0.6666666666666666,0.5842555555555555,0.41574444444444447
2014-12-06,0.5,0.5397125,0.4602875
2015-09-06,1.0,0.85225,0.14775
2015-12-06,1.0,0.9708,0.0292
2016-01-11,0.5,0.28175,0.71825
2015-09-24,0.46153846153846156,0.42152307692307694,0.5784769230769231
2014-10-15,0.5555555555555556,0.4835611111111111,0.5164388888888889
2015-12-13,0.5,0.50865,0.49135
2016-04-05,0.2,0.35172,0.64828
2015-05-13,0.375,0.5095000000000001,0.49049999999999994
2016-03-24,0.6,0.61604,0.38395999999999997
2015-07-30,0.5,0.4523333333333333,0.5476666666666666
2014-11-04,0.25,0.3647,0.6353
2015-09-13,0.0,0.2222,0.7778
2015-10-20,0.2,0.29579999999999995,0.7041999999999999
2014-12-01,0.0,0.008,0.992
2016-01-17,0.4,0.4686100000000001,0.53139
2015-11-11,0.5,0.4354,0.5646
2016-03-15,0.3333333333333333,0.43294999999999995,0.56705
2016-03-01,0.5714285714285714,0.6566285714285715,0.34337142857142855
2014-10-22,0.8,0.64256,0.35744
2015-11-13,0.0,0.2565,0.7435
2015-09-15,0.3333333333333333,0.4381333333333333,0.5618666666666666
2015-10-17,1.0,0.7339,0.2661
2015-09-05,0.6666666666666666,0.43093333333333333,0.5690666666666667
2016-01-02,0.6666666666666666,0.6851333333333333,0.3148666666666667
2015-07-02,0.5,0.5225,0.4775
2015-05-14,0.7142857142857143,0.6060857142857142,0.39391428571428566
2016-02-07,0.0,0.101625,0.8983749999999999
2015-05-22,0.5,0.43065,0.56935
2014-10-23,0.6,0.5452400000000001,0.45476
2016-01-13,0.3333333333333333,0.4308666666666667,0.5691333333333334
2015-10-22,0.14285714285714285,0.18122857142857143,0.8187714285714287
2015-07-15,0.6666666666666666,0.6229833333333333,0.3770166666666667
2015-12-23,0.4,0.3774,0.6226
2014-11-08,0.6,0.45806,0.5419400000000001
2016-02-13,0.7777777777777778,0.5819444444444444,0.41805555555555557
2015-02-22,0.5,0.610225,0.389775
2015-01-05,0.45454545454545453,0.4393909090909092,0.5606090909090908
2014-10-07,0.2222222222222222,0.2630222222222222,0.7369777777777777
2015-07-29,0.4,0.46821999999999997,0.53178
2015-08-09,0.6666666666666666,0.7244666666666667,0.27553333333333335
2015-04-04,0.0,0.132,0.868
2016-03-12,0.2857142857142857,0.37244285714285713,0.6275571428571428
2014-09-17,0.5714285714285714,0.4357428571428571,0.5642571428571429
2015-10-02,0.4,0.45186000000000004,0.54814
2015-01-15,0.7142857142857143,0.7138714285714285,0.2861285714285714
2016-04-14,0.6666666666666666,0.6954333333333333,0.30456666666666665
2015-11-19,0.38461538461538464,0.41027692307692304,0.589723076923077
2016-02-29,0.5,0.67675,0.32325
2015-04-03,1.0,0.6949166666666667,0.3050833333333333
2015-05-09,0.4,0.42982000000000004,0.57018
2015-02-21,0.6,0.5937,0.4063
2014-10-03,0.6666666666666666,0.6751866666666666,0.32481333333333334
2016-03-21,0.0,0.2638,0.7362
2015-03-19,0.75,0.71505,0.28495
2016-02-03,0.6428571428571429,0.5979714285714285,0.40202857142857146
2015-03-22,0.3333333333333333,0.23186666666666667,0.7681333333333332
2015-01-11,0.0,0.1678666666666667,0.8321333333333333
2015-08-16,0.875,0.7255875,0.2744125
