date,sentiment,pos,neg
2016-03-14,0.3333333333333333,0.19140000000000001,0.8085999999999999
2015-11-29,0.0,0.0147,0.9853
2016-04-21,0.2857142857142857,0.3403571428571429,0.6596428571428571
2015-12-15,0.4444444444444444,0.42117777777777776,0.5788222222222221
2016-01-16,0.21739130434782608,0.2954217391304348,0.7045782608695654
2016-02-02,0.2222222222222222,0.3327833333333333,0.6672166666666668
2015-11-21,0.6,0.55691,0.44309000000000004
2015-11-27,1.0,0.5874,0.4126
2016-04-08,0.5454545454545454,0.5216545454545455,0.4783454545454546
2015-10-14,0.0,0.17803333333333335,0.8219666666666666
2015-09-01,0.4444444444444444,0.35492222222222225,0.6450777777777777
2015-10-30,0.6428571428571429,0.5665357142857143,0.4334642857142857
2015-07-06,1.0,0.7658599999999999,0.23414000000000001
2015-08-20,0.5454545454545454,0.5017181818181818,0.49828181818181816
2015-12-29,0.6,0.5756800000000001,0.42432
2015-08-14,0.6,0.49155333333333334,0.5084466666666667
2016-01-27,0.375,0.40002499999999996,0.599975
2015-11-22,1.0,0.9205,0.0795
2016-01-22,0.42105263157894735,0.47173684210526323,0.5282631578947368
2015-11-12,0.8,0.7061200000000001,0.29388000000000003
2015-06-18,0.47058823529411764,0.4747588235294118,0.5252411764705882
2016-03-16,0.7272727272727273,0.6384727272727271,0.3615272727272727
2016-04-16,0.6666666666666666,0.7174833333333334,0.28251666666666664
2015-08-15,0.5,0.4840600000000001,0.51594
2016-03-24,0.45454545454545453,0.4732818181818182,0.5267181818181818
2016-01-08,0.17391304347826086,0.26596956521739135,0.7340304347826087
2015-06-16,0.5,0.48949,0.51051
2016-03-23,0.5,0.5186900000000001,0.48130999999999996
2015-07-17,0.35294117647058826,0.4090588235294118,0.5909411764705882
2016-03-11,0.6666666666666666,0.6188533333333334,0.3811466666666667
2015-06-17,0.46153846153846156,0.44350769230769227,0.5564923076923077
2015-12-19,0.25,0.3365666666666667,0.6634333333333333
2015-11-28,0.2857142857142857,0.3744142857142857,0.6255857142857143
2015-07-21,0.45,0.530715,0.4692849999999999
2016-02-01,1.0,0.6296,0.3704
2015-10-10,0.4444444444444444,0.4670111111111111,0.5329888888888887
2015-09-16,0.21428571428571427,0.33774999999999994,0.6622499999999999
2016-01-21,0.22580645161290322,0.2709,0.7291000000000001
2016-01-04,1.0,0.9959,0.0041
2016-02-27,0.5714285714285714,0.44735,0.5526500000000001
2015-12-30,0.5714285714285714,0.5299857142857143,0.47001428571428566
2015-07-19,0.0,0.0934,0.9066
2016-03-04,0.4117647058823529,0.41838823529411767,0.5816117647058823
2015-12-06,0.0,0.2682,0.7318
2016-01-11,1.0,0.9818,0.0182
2015-09-24,0.4,0.32594,0.67406
2016-01-07,0.2857142857142857,0.31661904761904763,0.6833809523809525
2015-12-13,0.0,0.0622,0.9378
2016-04-05,0.3,0.40194,0.59806
2016-01-06,0.36363636363636365,0.3809090909090909,0.619090909090909
2015-07-30,0.4,0.40849,0.59151
2016-02-23,0.3333333333333333,0.38366666666666666,0.6163333333333334
2015-07-10,0.4444444444444444,0.46900000000000003,0.531
2015-08-21,0.3611111111111111,0.369575,0.630425
2015-10-20,0.8,0.6377400000000001,0.36226
2015-08-13,0.05263157894736842,0.22590526315789475,0.7740947368421052
2016-01-17,0.5,0.45445,0.54555
2015-11-11,0.18181818181818182,0.23657272727272727,0.7634272727272726
2016-03-15,0.2857142857142857,0.4172928571428572,0.582707142857143
2015-06-13,0.5833333333333334,0.5123333333333333,0.4876666666666667
2016-03-01,0.75,0.7493083333333335,0.25069166666666665
2015-11-13,0.4,0.39360666666666666,0.6063933333333333
2015-09-15,0.6,0.53376,0.46624
2015-10-17,0.5714285714285714,0.5574,0.4426
2015-09-05,0.0,0.14268571428571428,0.8573142857142857
2015-09-23,0.5,0.48701,0.5129900000000001
2015-07-01,0.23529411764705882,0.27268823529411756,0.7273117647058823
2015-07-02,0.3333333333333333,0.3864,0.6135999999999999
2015-09-11,0.5454545454545454,0.5040727272727273,0.4959272727272727
2016-02-07,1.0,0.9032,0.0968
2015-12-01,0.8,0.72776,0.27224
2015-07-16,0.4,0.3989066666666667,0.6010933333333333
2015-07-31,0.6153846153846154,0.5950846153846154,0.40491538461538457
2015-10-22,0.38461538461538464,0.3797923076923077,0.6202076923076925
2015-07-15,0.6521739130434783,0.5642260869565218,0.4357739130434783
2015-12-23,0.4444444444444444,0.44125555555555557,0.5587444444444444
2016-02-13,0.45454545454545453,0.4250363636363636,0.5749636363636363
2016-04-20,0.43478260869565216,0.4518043478260869,0.5481956521739131
2015-10-07,0.5384615384615384,0.4978923076923077,0.5021076923076924
2015-12-18,0.5,0.47366,0.52634
2016-03-12,0.375,0.41360625,0.5863937499999999
2015-08-08,0.4666666666666667,0.43873999999999996,0.5612600000000001
2016-03-18,0.4583333333333333,0.4392958333333333,0.5607041666666667
2015-10-02,0.5555555555555556,0.5224277777777778,0.4775722222222222
2015-07-23,0.5714285714285714,0.5682428571428572,0.43175714285714284
2015-09-09,0.6666666666666666,0.6247111111111112,0.3752888888888889
2016-02-29,0.0,0.22205000000000003,0.77795
2016-02-20,0.1,0.23268,0.76732
2015-11-06,0.6470588235294118,0.5897529411764706,0.4102470588235294
2015-12-02,0.45454545454545453,0.4564818181818182,0.5435181818181819
2015-09-29,0.3888888888888889,0.4141833333333334,0.5858166666666667
2015-11-20,0.8571428571428571,0.6935642857142856,0.30643571428571426
2015-11-03,0.7142857142857143,0.6265999999999999,0.37340000000000007
2015-12-10,0.5,0.4492333333333333,0.5507666666666665
