date,sentiment,pos,neg
4/7/16,0.47328636,0.470675575,0.529324425
3/10/14,0.333333333,0.466266667,0.533733333
10/16/10,1,0.82915,0.17085
9/27/15,0.497915665,0.469142757,0.530857243
1/28/11,0.466666667,0.392966667,0.607033333
1/8/15,0.524479167,0.534104219,0.465895781
11/18/10,0.75,0.765975,0.234025
4/25/14,0.527777778,0.522765278,0.477234722
10/12/11,0,0.221,0.779
8/6/11,1,0.805566667,0.194433333
11/9/13,0.2,0.4793,0.5207
9/17/11,1,0.8412,0.1588
8/7/14,0.25,0.385116667,0.614883333
5/1/12,0.666666667,0.770466667,0.229533333
7/27/15,0.384920635,0.446061508,0.553938492
3/27/10,0.6,0.48284,0.51716
7/26/15,0.315913716,0.386314737,0.613685263
5/1/14,0.480769231,0.493544231,0.506455769
8/21/12,1,0.7777,0.2223
5/1/15,0.431841139,0.480666781,0.519333219
3/9/13,0.333333333,0.358666667,0.641333333
3/5/13,0.166666667,0.192916667,0.807083333
1/17/16,0.421048183,0.450419905,0.549580095
2/24/15,0.544903581,0.529354752,0.470645248
5/2/15,0.406583776,0.412998773,0.587001227
3/14/12,1,0.9548,0.0452
5/27/10,1,0.9554,0.0446
5/29/10,1,0.9994,0.0006
10/29/15,0.442506013,0.414805688,0.585194312
7/19/15,0.392727273,0.417876455,0.582123545
5/10/14,0.25,0.3119,0.6881
6/23/11,0.666666667,0.712,0.288
5/20/11,1,0.7012,0.2988
7/6/15,0.569047619,0.530079294,0.469920706
7/12/14,0.7,0.45943,0.54057
10/3/14,0.538888889,0.549552222,0.450447778
6/30/12,0.666666667,0.653366667,0.346633333
4/8/16,0.461600976,0.44221328,0.55778672
12/28/10,0,0.4845,0.5155
1/3/15,0.667226891,0.608120126,0.391879874
9/6/13,0.5,0.5637,0.4363
4/1/11,1,0.8649,0.1351
5/5/14,0.666666667,0.513966667,0.486033333
2/9/13,0.666666667,0.572466667,0.427533333
1/25/16,0.494591508,0.482118741,0.517881259
1/4/15,0.653333333,0.544353333,0.455646667
8/23/14,0.153846154,0.185426923,0.814573077
12/24/11,0.666666667,0.592,0.408
1/31/11,1,0.84965,0.15035
9/11/15,0.471459535,0.456288371,0.543711629
6/18/10,1,0.9904,0.0096
7/19/14,0.454545455,0.348509091,0.651490909
4/27/12,0,0.3167,0.6833
3/19/11,0,0.0004,0.9996
7/24/12,0,0.0639,0.9361
9/10/11,0,0.1852,0.8148
2/18/16,0.506635744,0.492004518,0.507995482
5/26/15,0.685416667,0.520451875,0.479548125
3/28/15,0.337129537,0.357439226,0.642560774
3/21/15,0.475833333,0.453379646,0.546620354
8/30/12,1,0.9586,0.0414
8/1/12,0,0.1502,0.8498
3/2/15,0.531746032,0.389424206,0.610575794
9/10/15,0.474423226,0.464412245,0.535587755
3/14/15,0.422935706,0.411135751,0.588864249
3/25/16,0.465070961,0.44156216,0.55843784
6/7/11,0.5,0.4869,0.5131
9/1/15,0.418864469,0.413863312,0.586136688
7/23/13,1,0.5374,0.4626
10/5/13,0,0.06265,0.93735
12/10/15,0.481447529,0.42712949,0.57287051
3/29/16,0.393528142,0.419231198,0.580768802
4/6/15,0.904761905,0.709866667,0.290133333
6/7/15,0.153333333,0.251564333,0.748435667
3/28/10,0.5,0.51665,0.48335
7/29/14,0.458333333,0.409733333,0.590266667
6/11/11,1,0.8917,0.1083
8/5/14,0.375,0.3459875,0.6540125
3/19/14,0.365942029,0.371027174,0.628972826
7/12/12,0,0.2876,0.7124
12/29/12,0.5,0.44075,0.55925
6/2/12,0.666666667,0.610433333,0.389566667
9/29/11,1,0.706266667,0.293733333
6/24/11,0,0.4615,0.5385
1/27/15,0.520170455,0.48522304,0.51477696
10/10/12,0.5,0.36755,0.63245
4/22/15,0.468325614,0.47880848,0.52119152
2/26/13,0.75,0.741025,0.258975
1/26/15,0.644444444,0.694373333,0.305626667
11/25/15,0.448866213,0.453219155,0.546780845
10/4/12,0,0.0912,0.9088
3/15/16,0.377893081,0.412175764,0.587824236
2/23/11,0.461538462,0.387184615,0.612815385
6/5/10,0,0.0122,0.9878
11/8/15,0.439249639,0.464694481,0.535305519
5/21/15,0.472041847,0.486512197,0.513487803
4/30/11,0,0.107366667,0.892633333
10/13/14,1,0.711,0.289
5/14/14,0.45,0.4232475,0.5767525
6/12/13,0,0.0703,0.9297
7/17/13,0.625,0.6927375,0.3072625
5/1/13,1,0.9962,0.0038
12/23/11,0.6,0.5758,0.4242
10/21/10,1,0.9196,0.0804
9/5/12,0.25,0.3508,0.6492
4/4/14,0.205882353,0.243527941,0.756472059
3/9/14,0.333333333,0.374075,0.625925
10/27/14,0.75,0.6578,0.3422
1/21/11,0.5,0.50065,0.49935
9/7/14,0.5,0.585383333,0.414616667
4/26/13,1,0.89605,0.10395
8/26/15,0.438458995,0.426739048,0.573260952
5/8/13,0.5,0.6352,0.3648
10/8/14,0.383699634,0.38312967,0.61687033
3/18/12,0,0.1756,0.8244
1/6/12,0,0.2389,0.7611
7/19/11,0.833333333,0.62325,0.37675
2/8/12,1,0.643,0.357
7/21/13,0,0.0903,0.9097
10/30/14,0.342424242,0.365138939,0.634861061
6/16/14,0,0.1625,0.8375
11/14/15,0.428639218,0.443455847,0.556544153
4/19/15,0.5375,0.458363125,0.541636875
5/12/14,0,0.279233333,0.720766667
4/4/15,0.513286713,0.487775991,0.512224009
3/1/16,0.418433368,0.460273345,0.539726655
3/2/11,0.636363636,0.6479,0.3521
8/20/15,0.403659494,0.415468677,0.584531323
7/30/15,0.510714286,0.493437004,0.506562996
9/14/12,0.5,0.466,0.534
10/8/15,0.435993228,0.409007065,0.590992935
6/21/15,0.64974359,0.557391026,0.442608974
1/23/10,0.75,0.757125,0.242875
3/10/15,0.402267574,0.425249229,0.574750771
4/7/14,0.375,0.4169125,0.5830875
5/16/13,0.428571429,0.491757143,0.508242857
3/3/10,0,0.1938,0.8062
3/11/11,1,0.5797,0.4203
4/6/13,1,0.6697,0.3303
10/4/15,0.547225275,0.487276914,0.512723086
12/18/12,0.333333333,0.457033333,0.542966667
6/12/15,0.57511655,0.498263071,0.501736929
12/8/15,0.422313612,0.438857777,0.561142223
1/19/11,0.833333333,0.693066667,0.306933333
6/9/15,0.416496599,0.45164648,0.54835352
12/18/15,0.351794132,0.403638944,0.596361056
1/8/10,0.5,0.496875,0.503125
1/7/12,0.5,0.529825,0.470175
9/9/13,0,0.0007,0.9993
8/19/11,1,0.89755,0.10245
1/26/16,0.386761137,0.399067748,0.600932252
12/29/14,0.5,0.520758333,0.479241667
8/6/14,0.25,0.2866625,0.7133375
10/4/14,0.466666667,0.479096667,0.520903333
12/6/09,0.5,0.552475,0.447525
2/19/16,0.517382463,0.508407093,0.491592907
7/22/14,0.681818182,0.678336364,0.321663636
1/13/15,0.496798341,0.477077352,0.522922648
2/12/14,0.428571429,0.410614286,0.589385714
3/27/14,0.260869565,0.374117391,0.625882609
12/1/14,0.355555556,0.348993333,0.651006667
11/5/10,0.5,0.3666,0.6334
11/23/11,1,0.878,0.122
3/5/11,0.5,0.420875,0.579125
8/19/12,1,0.78725,0.21275
4/3/14,0.307692308,0.416373077,0.583626923
8/16/15,0.494387755,0.460136582,0.539863418
2/18/12,0.333333333,0.270633333,0.729366667
2/19/11,0.666666667,0.603666667,0.396333333
12/27/15,0.384848485,0.437192576,0.562807424
4/14/11,0.285714286,0.433171429,0.566828571
2/8/11,1,0.916,0.084
1/23/16,0.554803241,0.524931059,0.475068941
4/13/15,0.119047619,0.250297619,0.749702381
12/5/13,0.5,0.387966667,0.612033333
12/21/12,0,0.124833333,0.875166667
1/31/15,0.474206349,0.468820888,0.531179112
2/3/12,0.5,0.543575,0.456425
8/13/13,0.444444444,0.384088889,0.615911111
3/15/10,1,0.8954,0.1046
12/13/09,0.75,0.7448,0.2552
12/29/15,0.522193036,0.510986273,0.489013727
7/1/15,0.377710742,0.405002588,0.594997412
3/23/14,0.476190476,0.512290476,0.487709524
9/18/12,0,0.0854,0.9146
8/23/12,0.5,0.5236,0.4764
1/16/14,0.625,0.4923625,0.5076375
1/6/15,0.594917134,0.517100894,0.482899106
4/3/16,0.495967,0.46611827,0.53388173
1/1/15,0.5,0.43223125,0.56776875
5/20/14,0.5,0.578133333,0.421866667
9/14/15,0.490740741,0.466092593,0.533907407
7/27/11,0,0.3533,0.6467
